model,k,x,p_yes,p_no,sum,is_correct,p_err
Qwen/Qwen3-4B-instruct-2507,18,368,3.7264754756444996e-06,0.9999521993597025,0.9999559258351781,False,4.7800640297523955e-05
Qwen/Qwen3-4B-instruct-2507,18,369,8.939469306093018e-06,0.9999655497017356,0.9999744891710417,False,3.4450298264432355e-05
Qwen/Qwen3-4B-instruct-2507,18,370,1.370885871224864e-06,0.9999462394998376,0.9999476103857089,False,5.376050016236977e-05
Qwen/Qwen3-4B-instruct-2507,18,371,8.315152380839415e-07,0.9999840262101118,0.99998485772535,False,1.597378988815734e-05
Qwen/Qwen3-4B-instruct-2507,18,372,9.607710274890663e-05,0.9996403557494544,0.9997364328522034,False,0.0003596442505455766
Qwen/Qwen3-4B-instruct-2507,18,373,6.475853361407876e-07,0.9999846222381212,0.9999852698234574,False,1.5377761878765384e-05
Qwen/Qwen3-4B-instruct-2507,18,374,8.315001713206464e-07,0.9999654305001977,0.999966262000369,False,3.4569499802294956e-05
Qwen/Qwen3-4B-instruct-2507,18,375,5.714882381951305e-07,0.9999779467683537,0.9999785182565919,False,2.2053231646279592e-05
Qwen/Qwen3-4B-instruct-2507,18,376,1.3708597239013028e-06,0.9999277643917183,0.9999291352514421,False,7.223560828173436e-05
Qwen/Qwen3-4B-instruct-2507,18,377,5.714893282234798e-07,0.9999800924450729,0.9999806639344011,False,1.9907554927089954e-05
Qwen/Qwen3-4B-instruct-2507,18,378,0.99998354938796,5.3156940037059986e-08,0.9999836025449,True,1.6450612040030954e-05
Qwen/Qwen3-4B-instruct-2507,18,379,6.475871888999462e-07,0.9999876023871354,0.9999882499743242,False,1.2397612864645247e-05
Qwen/Qwen3-4B-instruct-2507,18,380,7.337893276953071e-07,0.9999560137072835,0.9999567474966112,False,4.398629271651355e-05
Qwen/Qwen3-4B-instruct-2507,18,381,1.2098163803234179e-06,0.999957563295601,0.9999587731119813,False,4.243670439896263e-05
Qwen/Qwen3-4B-instruct-2507,18,382,1.067663281135954e-06,0.9999613776818321,0.9999624453451132,False,3.8622318167869096e-05
Qwen/Qwen3-4B-instruct-2507,18,383,7.33811021693085e-07,0.9999853374722015,0.9999860712832233,False,1.4662527798470215e-05
Qwen/Qwen3-4B-instruct-2507,18,384,1.1476831069213739e-05,0.9998196688755632,0.9998311457066323,False,0.00018033112443682775
Qwen/Qwen3-4B-instruct-2507,18,385,6.475810130566981e-07,0.9999778275635193,0.9999784751445323,False,2.217243648072742e-05
Qwen/Qwen3-4B-instruct-2507,18,386,1.0676642993394893e-06,0.9999624504845601,0.9999635181488594,False,3.754951543988305e-05
Qwen/Qwen3-4B-instruct-2507,18,387,7.888865885915457e-06,0.9999413524701386,0.9999492413360245,False,5.864752986139976e-05
Qwen/Qwen3-4B-instruct-2507,18,388,8.314938275019864e-07,0.9999576824925632,0.9999585139863907,False,4.2317507436773205e-05
Qwen/Qwen3-4B-instruct-2507,18,389,6.475884240756635e-07,0.9999893904859,0.9999900380743241,False,1.0609514100035078e-05
Qwen/Qwen3-4B-instruct-2507,18,390,2.560985902070963e-06,0.9998814008261862,0.9998839618120883,False,0.00011859917381384921
Qwen/Qwen3-4B-instruct-2507,18,391,8.315120661110865e-07,0.9999798540367254,0.9999806855487915,False,2.0145963274598166e-05
Qwen/Qwen3-4B-instruct-2507,18,392,5.714844231122804e-07,0.9999717481958249,0.999972319680248,False,2.825180417509454e-05
Qwen/Qwen3-4B-instruct-2507,18,393,7.337942262839063e-07,0.9999630464869772,0.9999637802812035,False,3.6953513022797146e-05
Qwen/Qwen3-4B-instruct-2507,18,394,5.714855131333531e-07,0.9999729402230112,0.9999735117085243,False,2.7059776988802575e-05
Qwen/Qwen3-4B-instruct-2507,18,395,5.714882381951305e-07,0.9999779467683537,0.9999785182565919,False,2.2053231646279592e-05
Qwen/Qwen3-4B-instruct-2507,18,396,0.9999704369697439,8.763997475877685e-08,0.9999705246097186,True,2.9563030256141154e-05
Qwen/Qwen3-4B-instruct-2507,18,397,3.92782608663384e-07,0.9999908209686689,0.9999912137512775,False,9.179031331130183e-06
Qwen/Qwen3-4B-instruct-2507,18,398,6.475760724245056e-07,0.9999699601613475,0.99997060773742,False,3.0039838652462514e-05
Qwen/Qwen3-4B-instruct-2507,18,399,3.9278036114969935e-07,0.9999843838268748,0.999984776607236,False,1.5616173125176935e-05
Qwen/Qwen3-4B-instruct-2507,19,350,1.7602086561792747e-06,0.999921447248621,0.9999232074572771,False,7.855275137902407e-05
Qwen/Qwen3-4B-instruct-2507,19,351,7.88864771007782e-06,0.9999141766761902,0.9999220653239003,False,8.582332380979718e-05
Qwen/Qwen3-4B-instruct-2507,19,352,8.938488945491178e-06,0.9998555392102526,0.9998644776991981,False,0.00014446078974739152
Qwen/Qwen3-4B-instruct-2507,19,353,7.484033790287215e-05,0.9998462436543534,0.9999210839922562,False,0.00015375634564662732
Qwen/Qwen3-4B-instruct-2507,19,354,2.753303565677608e-05,0.9998756801664166,0.9999032132020733,False,0.00012431983358340837
Qwen/Qwen3-4B-instruct-2507,19,355,1.6699471021470343e-05,0.9998663842486692,0.9998830837196907,False,0.0001336157513307512
Qwen/Qwen3-4B-instruct-2507,19,356,8.939068623985772e-06,0.9999208513000997,0.9999297903687236,False,7.914869990033324e-05
Qwen/Qwen3-4B-instruct-2507,19,357,0.0009108711367539945,0.9988913918462349,0.9998022629829889,False,0.0011086081537651227
Qwen/Qwen3-4B-instruct-2507,19,358,4.539330584346369e-05,0.9998541091101509,0.9998995024159943,False,0.00014589088984906518
Qwen/Qwen3-4B-instruct-2507,19,359,2.1443485920856464e-05,0.9999107202150285,0.9999321637009493,False,8.927978497152989e-05
Qwen/Qwen3-4B-instruct-2507,19,360,1.0676164448230027e-06,0.9999179907332253,0.9999190583496701,False,8.200926677470743e-05
Qwen/Qwen3-4B-instruct-2507,19,361,0.9999746090656421,9.930948065960544e-08,0.9999747083751227,True,2.5390934357938377e-05
Qwen/Qwen3-4B-instruct-2507,19,362,4.005188819234098e-05,0.9996651340595625,0.9997051859477548,False,0.00033486594043752316
Qwen/Qwen3-4B-instruct-2507,19,363,9.608608254252428e-05,0.9997341147899055,0.999830200872448,False,0.0002658852100945186
Qwen/Qwen3-4B-instruct-2507,19,364,2.5610445190572865e-06,0.9999047608461067,0.9999073218906257,False,9.523915389331172e-05
Qwen/Qwen3-4B-instruct-2507,19,365,1.7602371937289837e-06,0.9999381342060671,0.9999398944432609,False,6.186579393285818e-05
Qwen/Qwen3-4B-instruct-2507,19,366,3.1199433317304155e-05,0.9998889092831814,0.9999201087164987,False,0.00011109071681858484
Qwen/Qwen3-4B-instruct-2507,19,367,1.012938838404248e-05,0.9999307442021305,0.9999408735905145,False,6.92557978695385e-05
Qwen/Qwen3-4B-instruct-2507,19,368,0.0004303943330880723,0.9991915806260341,0.9996219749591222,False,0.0008084193739659185
Qwen/Qwen3-4B-instruct-2507,19,369,7.88865523328212e-06,0.999914891812595,0.9999227804678282,False,8.510818740503634e-05
Qwen/Qwen3-4B-instruct-2507,19,370,0.00015837581399572612,0.9994601542883964,0.9996185301023921,False,0.0005398457116035926
Qwen/Qwen3-4B-instruct-2507,19,371,5.828248988913012e-05,0.9997914272527199,0.999849709742609,False,0.00020857274728014463
Qwen/Qwen3-4B-instruct-2507,19,372,5.828026663098753e-05,0.9997530593477284,0.9998113396143594,False,0.0002469406522715989
Qwen/Qwen3-4B-instruct-2507,19,373,9.609093931120679e-05,0.999784396894854,0.9998804878341652,False,0.00021560310514601166
Qwen/Qwen3-4B-instruct-2507,19,374,4.005830571121753e-05,0.9998257463947996,0.9998658047005108,False,0.0001742536052004029
Qwen/Qwen3-4B-instruct-2507,19,375,3.7263901843657403e-06,0.9999297906597954,0.9999335170499797,False,7.020934020462999e-05
Qwen/Qwen3-4B-instruct-2507,19,376,8.479437635589152e-05,0.9997189834816779,0.9998037778580338,False,0.00028101651832213026
Qwen/Qwen3-4B-instruct-2507,19,377,9.608974800560039e-05,0.9997717663077113,0.9998678560557168,False,0.00022823369228874846
Qwen/Qwen3-4B-instruct-2507,19,378,5.4219587990621545e-06,0.9999462394998376,0.9999516614586367,False,5.376050016236977e-05
Qwen/Qwen3-4B-instruct-2507,19,379,0.0001233850910817032,0.9997994110116466,0.9999227961027283,False,0.00020058898835340067
Qwen/Qwen3-4B-instruct-2507,19,380,0.9999902249342363,3.653447371565659e-08,0.99999026146871,True,9.77506576371745e-06
Qwen/Qwen3-4B-instruct-2507,19,381,0.004069538279122692,0.9957834214275865,0.9998529597067092,False,0.004216578572413532
Qwen/Qwen3-4B-instruct-2507,19,382,0.11911737000422573,0.8801648243944734,0.9992821943986991,False,0.11983517560552659
Qwen/Qwen3-4B-instruct-2507,19,383,0.14798506311594395,0.8515952148363725,0.9995802779523164,False,0.14840478516362754
Qwen/Qwen3-4B-instruct-2507,19,384,1.6700076214987476e-05,0.9999028538701035,0.9999195539463185,False,9.714612989653038e-05
Qwen/Qwen3-4B-instruct-2507,19,385,0.00012338473807463102,0.9997970277870544,0.999920412525129,False,0.00020297221294562906
Qwen/Qwen3-4B-instruct-2507,19,386,0.14796789922939452,0.8514964942449926,0.9994643934743872,False,0.14850350575500737
Qwen/Qwen3-4B-instruct-2507,19,387,0.0019265110122208165,0.9979575949880464,0.9998841060002672,False,0.0020424050119536297
Qwen/Qwen3-4B-instruct-2507,19,388,0.005218834159449558,0.9945337801839172,0.9997526143433668,False,0.005466219816082751
Qwen/Qwen3-4B-instruct-2507,19,389,0.0007096449571765913,0.9992543063060755,0.9999639512632521,False,0.0007456936939245207
Qwen/Qwen3-4B-instruct-2507,19,390,2.4294806485851427e-05,0.9997523444434523,0.9997766392499381,False,0.0002476555565477101
Qwen/Qwen3-4B-instruct-2507,19,391,0.0011691774282945144,0.9985463324366914,0.9997155098649859,False,0.0014536675633085583
Qwen/Qwen3-4B-instruct-2507,19,392,1.6699136581830465e-05,0.9998466011836493,0.9998633003202312,False,0.00015339881635068053
Qwen/Qwen3-4B-instruct-2507,19,393,0.000709489993729752,0.9990362880606635,0.9997457780543932,False,0.0009637119393365312
Qwen/Qwen3-4B-instruct-2507,19,394,4.005788548507124e-05,0.9998152597371771,0.9998553176226622,False,0.00018474026282289113
Qwen/Qwen3-4B-instruct-2507,19,395,5.8281934066643456e-05,0.999781179641505,0.9998394615755717,False,0.0002188203584949644
Qwen/Qwen3-4B-instruct-2507,19,396,5.1433675341404246e-05,0.9997827286751891,0.9998341623505306,False,0.00021727132481086375
Qwen/Qwen3-4B-instruct-2507,19,397,1.6700633649472505e-05,0.9999364654825127,0.9999531661161621,False,6.353451748730699e-05
Qwen/Qwen3-4B-instruct-2507,19,398,4.005926078703577e-05,0.9998489846428079,0.9998890439035949,False,0.0001510153571920858
Qwen/Qwen3-4B-instruct-2507,19,399,0.9999865295319578,6.02349341503609e-08,0.9999865897668919,True,1.347046804223151e-05
Qwen/Qwen3-4B-instruct-2507,20,350,0.0002610859495316729,0.9993389449317065,0.9996000308812382,False,0.0006610550682935035
Qwen/Qwen3-4B-instruct-2507,20,351,8.315128591031658e-07,0.9999811652878874,0.9999819968007465,False,1.8834712112614227e-05
Qwen/Qwen3-4B-instruct-2507,20,352,1.9943475656213836e-06,0.9998060840910962,0.9998080784386618,False,0.00019391590890383004
Qwen/Qwen3-4B-instruct-2507,20,353,9.422311043174879e-07,0.999984503032491,0.9999854452635953,False,1.5496967509021076e-05
Qwen/Qwen3-4B-instruct-2507,20,354,1.0676530991540077e-06,0.9999526761523544,0.9999537438054535,False,4.7323847645608375e-05
Qwen/Qwen3-4B-instruct-2507,20,355,5.043370810438218e-07,0.9999787811971367,0.9999792855342178,False,2.1218802863320896e-05
Qwen/Qwen3-4B-instruct-2507,20,356,2.2600815244925184e-06,0.9998902202950495,0.999892480376574,False,0.00010977970495051892
Qwen/Qwen3-4B-instruct-2507,20,357,1.2098325332225825e-06,0.9999709137801864,0.9999721236127197,False,2.9086219813567737e-05
Qwen/Qwen3-4B-instruct-2507,20,358,1.370885871224864e-06,0.999946597090355,0.9999479679762263,False,5.340290964495065e-05
Qwen/Qwen3-4B-instruct-2507,20,359,8.315152380839415e-07,0.9999837877990074,0.9999846193142455,False,1.621220099257137e-05
Qwen/Qwen3-4B-instruct-2507,20,360,0.9999903441405488,2.510975209104135e-08,0.9999903692503008,True,9.655859451229709e-06
Qwen/Qwen3-4B-instruct-2507,20,361,9.422203213999366e-07,0.9999729402230112,0.9999738824433326,False,2.7059776988802575e-05
Qwen/Qwen3-4B-instruct-2507,20,362,1.2097909976318852e-06,0.9999367038714213,0.9999379136624189,False,6.329612857869371e-05
Qwen/Qwen3-4B-instruct-2507,20,363,9.422203213999366e-07,0.9999735362389561,0.9999744784592776,False,2.646376104387116e-05
Qwen/Qwen3-4B-instruct-2507,20,364,7.337900274916763e-07,0.9999568480995752,0.9999575818896027,False,4.315190042480932e-05
Qwen/Qwen3-4B-instruct-2507,20,365,5.043337142418128e-07,0.9999719866022398,0.9999724909359541,False,2.8013397760151548e-05
Qwen/Qwen3-4B-instruct-2507,20,366,2.260049193998221e-06,0.9998755609865043,0.9998778210356983,False,0.00012443901349568076
Qwen/Qwen3-4B-instruct-2507,20,367,8.315168240749066e-07,0.9999860527077029,0.999986884224527,False,1.3947292297089575e-05
Qwen/Qwen3-4B-instruct-2507,20,368,6.142882373197047e-06,0.9997832053070167,0.9997893481893899,False,0.000216794692983302
Qwen/Qwen3-4B-instruct-2507,20,369,6.475803954756127e-07,0.9999774699527387,0.9999781175331343,False,2.2530047261271058e-05
Qwen/Qwen3-4B-instruct-2507,20,370,0.05999220168656017,0.9384359898318682,0.9984281915184283,False,0.061564010168131844
Qwen/Qwen3-4B-instruct-2507,20,371,1.067684663614114e-06,0.9999814036965474,0.999982471381211,False,1.8596303452578233e-05
Qwen/Qwen3-4B-instruct-2507,20,372,7.887188344144501e-06,0.9997295872736379,0.999737474461982,False,0.00027041272636207925
Qwen/Qwen3-4B-instruct-2507,20,373,1.0676826271691727e-06,0.9999797348316635,0.9999808025142907,False,2.0265168336530692e-05
Qwen/Qwen3-4B-instruct-2507,20,374,1.3708937155191832e-06,0.9999521993597025,0.999953570253418,False,4.7800640297523955e-05
Qwen/Qwen3-4B-instruct-2507,20,375,3.927788628143875e-07,0.9999805692637573,0.9999809620426201,False,1.9430736242664892e-05
Qwen/Qwen3-4B-instruct-2507,20,376,0.0003351096197786118,0.9989475371294939,0.9992826467492725,False,0.0010524628705060879
Qwen/Qwen3-4B-instruct-2507,20,377,7.338019241320615e-07,0.9999732978321718,0.9999740316340959,False,2.6702167828185353e-05
Qwen/Qwen3-4B-instruct-2507,20,378,1.2097840751720745e-06,0.999931697745375,0.9999329075294502,False,6.830225462495232e-05
Qwen/Qwen3-4B-instruct-2507,20,379,9.422320028995207e-07,0.9999855758836753,0.9999865181156782,False,1.4424116324684988e-05
Qwen/Qwen3-4B-instruct-2507,20,380,0.9999905825550351,2.8453076738855012e-08,0.9999906110081119,True,9.417444964854305e-06
Qwen/Qwen3-4B-instruct-2507,20,381,1.0676714267914255e-06,0.999969840959284,0.9999709086307108,False,3.0159040716015717e-05
Qwen/Qwen3-4B-instruct-2507,20,382,1.2098094577183667e-06,0.9999523185560253,0.999953528365483,False,4.768144397471197e-05
Qwen/Qwen3-4B-instruct-2507,20,383,9.42224814267253e-07,0.9999780659713836,0.9999790081961979,False,2.1934028616388268e-05
Qwen/Qwen3-4B-instruct-2507,20,384,5.420242370897503e-06,0.999629634757054,0.999635054999425,False,0.0003703652429459803
Qwen/Qwen3-4B-instruct-2507,20,385,5.714855131333531e-07,0.9999729402230112,0.9999735117085243,False,2.7059776988802575e-05
Qwen/Qwen3-4B-instruct-2507,20,386,1.06764189908602e-06,0.9999421868356455,0.9999432544775446,False,5.781316435449213e-05
Qwen/Qwen3-4B-instruct-2507,20,387,8.315104801291966e-07,0.9999784235841962,0.9999792550946763,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,20,388,1.7601985842133693e-06,0.9999159645108857,0.9999177247094699,False,8.403548911428693e-05
Qwen/Qwen3-4B-instruct-2507,20,389,7.338117215101431e-07,0.9999870063564401,0.9999877401681616,False,1.2993643559888746e-05
Qwen/Qwen3-4B-instruct-2507,20,390,0.00856883880667631,0.9904232964032135,0.9989921352098898,False,0.009576703596786529
Qwen/Qwen3-4B-instruct-2507,20,391,9.422257128432872e-07,0.9999789004002659,0.9999798426259788,False,2.109959973406461e-05
Qwen/Qwen3-4B-instruct-2507,20,392,1.0676093177381096e-06,0.9999114353416858,0.9999125029510035,False,8.856465831419413e-05
Qwen/Qwen3-4B-instruct-2507,20,393,8.315104801291966e-07,0.9999781851762466,0.9999790166867267,False,2.1814823753407708e-05
Qwen/Qwen3-4B-instruct-2507,20,394,9.422014515911525e-07,0.9999532721416701,0.9999542143431217,False,4.6727858329931315e-05
Qwen/Qwen3-4B-instruct-2507,20,395,5.043370810438218e-07,0.9999785427891018,0.9999790471261829,False,2.1457210898190304e-05
Qwen/Qwen3-4B-instruct-2507,20,396,1.3708074307503186e-06,0.9998889092831814,0.9998902800906122,False,0.00011109071681858484
Qwen/Qwen3-4B-instruct-2507,20,397,1.0676877182888089e-06,0.9999846222381212,0.9999856899258395,False,1.5377761878765384e-05
Qwen/Qwen3-4B-instruct-2507,20,398,1.5533949826572087e-06,0.9999320553197789,0.9999336087147616,False,6.794468022108813e-05
Qwen/Qwen3-4B-instruct-2507,20,399,5.714909632699021e-07,0.9999831917733143,0.9999837632642775,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,21,350,1.0676225537907797e-06,0.9999235926822447,0.9999246603047985,False,7.64073177552671e-05
Qwen/Qwen3-4B-instruct-2507,21,351,1.370885871224864e-06,0.9999469546810004,0.9999483255668716,False,5.304531899963383e-05
Qwen/Qwen3-4B-instruct-2507,21,352,8.314898626399016e-07,0.9999536297383403,0.999954461228203,False,4.637026165965619e-05
Qwen/Qwen3-4B-instruct-2507,21,353,1.2098221491912192e-06,0.9999629272857378,0.999964137107887,False,3.70727142622318e-05
Qwen/Qwen3-4B-instruct-2507,21,354,1.9946100531046893e-06,0.9999375382330494,0.9999395328431026,False,6.246176695057226e-05
Qwen/Qwen3-4B-instruct-2507,21,355,6.475736021225445e-07,0.9999667417142571,0.9999673892878592,False,3.325828574285428e-05
Qwen/Qwen3-4B-instruct-2507,21,356,9.422077414854241e-07,0.9999601856829804,0.9999611278907219,False,3.981431701960414e-05
Qwen/Qwen3-4B-instruct-2507,21,357,0.11905825630576762,0.8797280431213904,0.998786299427158,True,0.8809417436942324
Qwen/Qwen3-4B-instruct-2507,21,358,1.0676673539559214e-06,0.9999651921008026,0.9999662597681566,False,3.480789919740879e-05
Qwen/Qwen3-4B-instruct-2507,21,359,9.422176256898301e-07,0.9999705561718785,0.9999714983895042,False,2.9443828121533677e-05
Qwen/Qwen3-4B-instruct-2507,21,360,7.337424428588271e-07,0.9998917696795575,0.9998925034220003,False,0.00010823032044249281
Qwen/Qwen3-4B-instruct-2507,21,361,6.475736021225445e-07,0.9999665033109116,0.9999671508845137,False,3.3496689088363674e-05
Qwen/Qwen3-4B-instruct-2507,21,362,1.3708466504265411e-06,0.9999176331638507,0.9999190040105012,False,8.236683614926132e-05
Qwen/Qwen3-4B-instruct-2507,21,363,4.222223076718802e-06,0.999850772237268,0.9998549944603448,False,0.0001492277627319627
Qwen/Qwen3-4B-instruct-2507,21,364,1.5533579472762518e-06,0.9999086940219724,0.9999102473799196,False,9.130597802764484e-05
Qwen/Qwen3-4B-instruct-2507,21,365,5.714718880193759e-07,0.9999491002239198,0.9999496716958078,False,5.089977608019325e-05
Qwen/Qwen3-4B-instruct-2507,21,366,2.260156964111147e-06,0.9999239502537504,0.9999262104107145,False,7.604974624964012e-05
Qwen/Qwen3-4B-instruct-2507,21,367,1.067663281135954e-06,0.9999618544824983,0.9999629221457794,False,3.814551750169759e-05
Qwen/Qwen3-4B-instruct-2507,21,368,6.475618683169178e-07,0.999948861828418,0.9999495093902864,False,5.113817158197698e-05
Qwen/Qwen3-4B-instruct-2507,21,369,3.534849887924823e-05,0.9997453146368258,0.999780663135705,False,0.00025468536317418966
Qwen/Qwen3-4B-instruct-2507,21,370,1.3707969723594987e-06,0.9998819967293698,0.9998833675263422,False,0.00011800327063016258
Qwen/Qwen3-4B-instruct-2507,21,371,9.607994320511778e-05,0.9996702566681586,0.9997663366113637,False,0.00032974333184143667
Qwen/Qwen3-4B-instruct-2507,21,372,6.143210447269781e-06,0.9998373057981433,0.9998434490085906,False,0.00016269420185666128
Qwen/Qwen3-4B-instruct-2507,21,373,1.2098106114831244e-06,0.9999533913417585,0.99995460115237,False,4.660865824146487e-05
Qwen/Qwen3-4B-instruct-2507,21,374,1.370880641720254e-06,0.9999430212054865,0.9999443920861282,False,5.6978794513495856e-05
Qwen/Qwen3-4B-instruct-2507,21,375,1.0676449536383643e-06,0.9999445707518435,0.9999456383967972,False,5.5429248156491084e-05
Qwen/Qwen3-4B-instruct-2507,21,376,1.5533579472762518e-06,0.9999083364559224,0.9999098898138696,False,9.166354407763588e-05
Qwen/Qwen3-4B-instruct-2507,21,377,1.209799073885061e-06,0.999943378794853,0.9999445885939269,False,5.662120514704494e-05
Qwen/Qwen3-4B-instruct-2507,21,378,0.999985218266486,4.691092440898271e-08,0.9999852651774104,True,1.4781733513991036e-05
Qwen/Qwen3-4B-instruct-2507,21,379,1.3708989450736658e-06,0.9999560137072835,0.9999573846062285,False,4.398629271651355e-05
Qwen/Qwen3-4B-instruct-2507,21,380,7.337725327826589e-07,0.9999334856404999,0.9999342194130326,False,6.651435950011386e-05
Qwen/Qwen3-4B-instruct-2507,21,381,6.143181154229502e-06,0.9998317048053932,0.9998378479865474,False,0.00016829519460681563
Qwen/Qwen3-4B-instruct-2507,21,382,1.3708623386112165e-06,0.9999297906597954,0.999931161522134,False,7.020934020462999e-05
Qwen/Qwen3-4B-instruct-2507,21,383,1.3708950229059337e-06,0.999952795348734,0.999954166243757,False,4.720465126595297e-05
Qwen/Qwen3-4B-instruct-2507,21,384,1.209765615472897e-06,0.9999159645108857,0.9999171742765012,False,8.403548911428693e-05
Qwen/Qwen3-4B-instruct-2507,21,385,1.553400908400104e-06,0.9999359887121412,0.9999375421130495,False,6.401128785882282e-05
Qwen/Qwen3-4B-instruct-2507,21,386,1.2097944588766444e-06,0.9999398029324065,0.9999410127268653,False,6.0197067593525944e-05
Qwen/Qwen3-4B-instruct-2507,21,387,7.888391925400525e-06,0.9998819967293698,0.9998898851212953,False,0.00011800327063016258
Qwen/Qwen3-4B-instruct-2507,21,388,7.337767314747831e-07,0.9999390877636344,0.9999398215403659,False,6.091223636561782e-05
Qwen/Qwen3-4B-instruct-2507,21,389,9.422203213999366e-07,0.9999732978321718,0.9999742400524932,False,2.6702167828185353e-05
Qwen/Qwen3-4B-instruct-2507,21,390,1.7601448680352082e-06,0.9998859297211151,0.9998876898659832,False,0.0001140702788848813
Qwen/Qwen3-4B-instruct-2507,21,391,1.2098013813958713e-06,0.9999458819130859,0.9999470917144673,False,5.4118086914134444e-05
Qwen/Qwen3-4B-instruct-2507,21,392,4.222186837242968e-06,0.9998421918100967,0.999846413996934,False,0.00015780818990329681
Qwen/Qwen3-4B-instruct-2507,21,393,8.938258789456317e-06,0.9998297981142137,0.9998387363730031,False,0.00017020188578631412
Qwen/Qwen3-4B-instruct-2507,21,394,9.421897704703341e-07,0.9999405181016902,0.9999414602914606,False,5.9481898309843295e-05
Qwen/Qwen3-4B-instruct-2507,21,395,8.314890696697535e-07,0.9999519609634618,0.9999527924525315,False,4.8039036538161106e-05
Qwen/Qwen3-4B-instruct-2507,21,396,2.5609541517635468e-06,0.9998691253359875,0.9998716862901392,False,0.00013087466401251469
Qwen/Qwen3-4B-instruct-2507,21,397,1.067659208331523e-06,0.9999581592914675,0.9999592269506759,False,4.184070853252564e-05
Qwen/Qwen3-4B-instruct-2507,21,398,1.0676194993025217e-06,0.9999208513000997,0.9999219189195989,False,7.914869990033324e-05
Qwen/Qwen3-4B-instruct-2507,21,399,0.9999688873432871,3.9277399326409796e-07,0.9999692801172804,True,3.111265671285057e-05
Qwen/Qwen3-4B-instruct-2507,22,350,9.421879733876773e-07,0.9999390877636344,0.9999400299516078,False,6.091223636561782e-05
Qwen/Qwen3-4B-instruct-2507,22,351,8.315017572828739e-07,0.9999678145263777,0.9999686460281351,False,3.218547362227042e-05
Qwen/Qwen3-4B-instruct-2507,22,352,0.9999471930724098,9.930663943321728e-08,0.9999472923790492,True,5.280692759024319e-05
Qwen/Qwen3-4B-instruct-2507,22,353,1.3709002524654035e-06,0.9999568480995752,0.9999582189998276,False,4.315190042480932e-05
Qwen/Qwen3-4B-instruct-2507,22,354,2.9019578405343807e-06,0.9998750842669973,0.9998779862248379,False,0.0001249157330026618
Qwen/Qwen3-4B-instruct-2507,22,355,8.314962064283121e-07,0.9999607816804097,0.9999616131766161,False,3.9218319590306194e-05
Qwen/Qwen3-4B-instruct-2507,22,356,4.784140914853835e-06,0.9997961936663362,0.9998009778072511,False,0.00020380633366379186
Qwen/Qwen3-4B-instruct-2507,22,357,1.2098163803234179e-06,0.9999583976891858,0.9999596075055661,False,4.160231081418164e-05
Qwen/Qwen3-4B-instruct-2507,22,358,4.222299583300364e-06,0.9998696020381034,0.9998738243376867,False,0.00013039796189662223
Qwen/Qwen3-4B-instruct-2507,22,359,8.315065151877061e-07,0.9999728210205924,0.9999736525271076,False,2.7178979407627146e-05
Qwen/Qwen3-4B-instruct-2507,22,360,5.71460443174675e-07,0.9999295522725348,0.999930123732978,False,7.04477274652282e-05
Qwen/Qwen3-4B-instruct-2507,22,361,6.47569896687272e-07,0.9999611392834032,0.9999617868533,False,3.886071659675583e-05
Qwen/Qwen3-4B-instruct-2507,22,362,3.7261307687252165e-06,0.999860067878919,0.9998637940096877,False,0.00013993212108098785
Qwen/Qwen3-4B-instruct-2507,22,363,6.961673973797252e-06,0.999909051580875,0.9999160132548488,False,9.094841912504759e-05
Qwen/Qwen3-4B-instruct-2507,22,364,1.5532735099092818e-06,0.9998539899473596,0.9998555432208696,False,0.00014601005264036626
Qwen/Qwen3-4B-instruct-2507,22,365,6.475680439775866e-07,0.999957920890168,0.999958568458212,False,4.2079109832005024e-05
Qwen/Qwen3-4B-instruct-2507,22,366,3.726248036572542e-06,0.9998911737632742,0.9998949000113108,False,0.00010882623672581193
Qwen/Qwen3-4B-instruct-2507,22,367,1.2098198416407977e-06,0.9999606624830781,0.9999618723029198,False,3.933751692186682e-05
Qwen/Qwen3-4B-instruct-2507,22,368,2.5608955368455432e-06,0.9998461244924994,0.9998486853880363,False,0.0001538755075005671
Qwen/Qwen3-4B-instruct-2507,22,369,6.475742196971513e-07,0.99996769532457,0.9999683428987897,False,3.230467543002824e-05
Qwen/Qwen3-4B-instruct-2507,22,370,6.142161843432437e-06,0.9996659679836566,0.9996721101455001,False,0.00033403201634341073
Qwen/Qwen3-4B-instruct-2507,22,371,1.370880641720254e-06,0.9999429020102719,0.9999442728909136,False,5.709798972808322e-05
Qwen/Qwen3-4B-instruct-2507,22,372,1.3001270354269717e-05,0.9995364907976888,0.9995494920680431,False,0.0004635092023111964
Qwen/Qwen3-4B-instruct-2507,22,373,1.553440907755912e-06,0.9999618544824983,0.9999634079234061,False,3.814551750169759e-05
Qwen/Qwen3-4B-instruct-2507,22,374,0.9998249122210231,3.7259992909819816e-06,0.9998286382203141,True,0.0001750877789769012
Qwen/Qwen3-4B-instruct-2507,22,375,6.475736021225445e-07,0.9999661457096376,0.9999667932832397,False,3.385429036240062e-05
Qwen/Qwen3-4B-instruct-2507,22,376,1.3003576768660368e-05,0.9997140986828226,0.9997271022595913,False,0.0002859013171774283
